Departure City,Arrival City,Distance (km),Flight Number,Airline,Aircraft Type,Departure Time,Arrival Time,Departure Airport,Departure Airport Latitude,Departure Airport Longitude,Arrival Airport,Arrival Airport Latitude,Arrival Airport Longitude,On-Time Performance,Average Delay (minutes),Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Price
Mianyang,Fuzhou,1835,MF8414,Xiamen Airlines,Boeing 737 (Medium),13:40,17:55,Nanjiao Airport,31.434739,104.749535,Changle Airport,25.93424336,119.6801328,0.84,14,1,0,1,0,1,0,1,1100
Mianyang,Fuzhou,1835,NS8414,Hebei Airlines,Boeing 737 (Medium),13:40,17:55,Nanjiao Airport,31.434739,104.749535,Changle Airport,25.93424336,119.6801328,0.84,14,1,0,1,0,1,0,1,1100
Mianyang,Guangzhou,1514,CZ3400,China Southern Airlines,Airbus A320 (Medium),10:20,12:35,Nanjiao Airport,31.434739,104.749535,Baiyun Airport,23.19093714,113.2728721,0.85,27,1,1,1,1,1,1,1,990
Mianyang,Guangzhou,1514,MF1246,Xiamen Airlines,Airbus A320 (Medium),10:20,12:35,Nanjiao Airport,31.434739,104.749535,Baiyun Airport,23.19093714,113.2728721,0.85,27,1,1,1,1,1,1,1,1080
Mianyang,Haikou,1396,HU7357,Hainan Airlines,Boeing 737 (Medium),10:35,12:45,Nanjiao Airport,31.434739,104.749535,Meilan Airport,19.94518993,110.4673336,0.84,18,0,1,0,1,1,0,0,930
Mianyang,Haikou,1396,HU7357,Hainan Airlines,Boeing 737 (Medium),10:55,13:00,Nanjiao Airport,31.434739,104.749535,Meilan Airport,19.94518993,110.4673336,0.84,18,0,0,0,0,0,0,1,880
Mianyang,Haikou,1396,UQ2513,Urumqi Air,Boeing 737 (Medium),14:30,16:35,Nanjiao Airport,31.434739,104.749535,Meilan Airport,19.94518993,110.4673336,0.5,50,0,1,1,0,0,0,0,960
Mianyang,Haikou,1396,UQ2513,Urumqi Air,Boeing 737 (Medium),14:30,16:35,Nanjiao Airport,31.434739,104.749535,Meilan Airport,19.94518993,110.4673336,0.5,50,1,0,0,1,1,1,1,990
Mianyang,Hangzhou,1600,CA1918,Air China,Airbus A320 (Medium),20:40,23:05,Nanjiao Airport,31.434739,104.749535,Xiaoshan Airport,30.24722389,120.4414091,0.25,76,0,1,0,1,0,1,0,680
Mianyang,Kunming,840,9C8595,Spring Airlines,Airbus A320 (Medium),18:00,19:35,Nanjiao Airport,31.434739,104.749535,Changshui Airport,25.102871,102.935615,0.87,14,0,1,0,1,0,1,0,620
Mianyang,Lanzhou,625,8L9815,Lucky Air,Other Aircraft Types,10:55,12:15,Nanjiao Airport,31.434739,104.749535,Zhongchuan Airport,36.51357729,103.6246677,0.85,14,1,0,1,0,1,0,1,450
Mianyang,Lanzhou,625,HU7358,Hainan Airlines,Boeing 737 (Medium),16:45,18:05,Nanjiao Airport,31.434739,104.749535,Zhongchuan Airport,36.51357729,103.6246677,0.84,12,0,1,0,1,1,0,0,460
Mianyang,Lhasa,2274,CA3988,Air China,Airbus A319 (Medium),13:10,15:40,Nanjiao Airport,31.434739,104.749535,Gonggar Airport,29.29612062,90.9083204,0.58,48,1,1,1,1,1,1,1,1480
Mianyang,Lhasa,2274,TV9888,Tibet Airlines,Airbus A319 (Medium),13:10,15:40,Nanjiao Airport,31.434739,104.749535,Gonggar Airport,29.29612062,90.9083204,0.58,48,1,1,1,1,1,1,1,1500
Mianyang,Lhasa,2274,ZH3988,Shenzhen Airlines,Airbus A319 (Medium),13:10,15:40,Nanjiao Airport,31.434739,104.749535,Gonggar Airport,29.29612062,90.9083204,0.58,48,1,1,1,1,1,1,1,1540
Mianyang,Lijiang,830,8L9816,Lucky Air,Other Aircraft Types,15:10,16:45,Nanjiao Airport,31.434739,104.749535,Sanyi Airport,26.67497842,100.2548497,0.81,15,1,0,1,0,1,0,1,600
Mianyang,Nanjing,1517,TV9887,Tibet Airlines,Airbus A319 (Medium),18:50,21:00,Nanjiao Airport,31.434739,104.749535,Lukou Airport,32.04116826,118.8091687,0.87,12,1,1,1,1,1,1,1,920
Mianyang,Sanya,1825,3U8718,Sichuan Airlines,Airbus A320 (Medium),14:45,17:10,Nanjiao Airport,31.434739,104.749535,Phoenix Airport,18.31383629,109.4183837,0.78,29,0,1,0,1,0,1,0,1110
Mianyang,Shanghai,1809,HO1026,Juneyao Airlines,Airbus A320 (Medium),17:50,20:45,Nanjiao Airport,31.434739,104.749535,Pudong Airport,31.1553416,121.8104999,0.87,11,1,1,1,1,1,1,1,1130
Mianyang,Shanghai,1809,9C8902,Spring Airlines,Airbus A320 (Medium),21:45,0:25,Nanjiao Airport,31.434739,104.749535,Pudong Airport,31.1553416,121.8104999,0.89,12,1,1,1,1,1,1,1,840
Mianyang,Shenyang,2159,9C8596,Spring Airlines,Airbus A320 (Medium),23:10,1:55,Nanjiao Airport,31.434739,104.749535,Taoxian Airport,41.64341169,123.5009056,0.91,0,0,1,0,1,0,1,0,970
Mianyang,Shenzhen,1610,ZH9954,Shenzhen Airlines,Boeing 737 (Medium),10:45,13:10,Nanjiao Airport,31.434739,104.749535,Bao'an Airport,22.64648838,113.8368339,0.8,35,1,1,1,1,1,1,1,1120
Mianyang,Shenzhen,1610,ZH9952,Shenzhen Airlines,Airbus A320 (Medium),22:55,1:20,Nanjiao Airport,31.434739,104.749535,Bao'an Airport,22.64648838,113.8368339,0.77,13,0,1,0,0,1,1,0,740
Mianyang,Shenzhen,1610,ZH9952,Shenzhen Airlines,Airbus A320 (Medium),23:05,1:40,Nanjiao Airport,31.434739,104.749535,Bao'an Airport,22.64648838,113.8368339,0.77,13,1,0,1,1,0,0,0,800
Mianyang,Shenzhen,1610,ZH9952,Shenzhen Airlines,Airbus A320 (Medium),23:20,1:55,Nanjiao Airport,31.434739,104.749535,Bao'an Airport,22.64648838,113.8368339,0.77,13,0,0,0,0,0,0,1,780
Mianyang,Shijiazhuang,1280,9C8604,Spring Airlines,Airbus A320 (Medium),11:40,13:50,Nanjiao Airport,31.434739,104.749535,Zhengding Airport,38.28895505,114.6989382,0.83,18,1,0,1,1,0,1,0,910
Mianyang,Wuhan,1042,CZ5316,China Southern Airlines,Boeing 737 (Medium),13:40,15:20,Nanjiao Airport,31.434739,104.749535,Tianhe Airport,30.78190847,114.2251467,0.82,16,1,0,1,0,1,0,1,750
Mianyang,Wuhan,1042,MF8414,Xiamen Airlines,Boeing 737 (Medium),13:40,15:20,Nanjiao Airport,31.434739,104.749535,Tianhe Airport,30.78190847,114.2251467,0.82,16,1,0,1,0,1,0,1,770
Mianyang,Wuhan,1042,NS8414,Hebei Airlines,Boeing 737 (Medium),13:40,15:20,Nanjiao Airport,31.434739,104.749535,Tianhe Airport,30.78190847,114.2251467,0.82,16,1,0,1,0,1,0,1,710
Mianyang,Urumqi,2844,CA1917,Air China,Airbus A320 (Medium),12:00,15:45,Nanjiao Airport,31.434739,104.749535,Diwopu Airport,43.90839256,87.48112787,0.22,74,0,1,0,1,0,1,0,1690
Mianyang,Urumqi,2844,UQ2514,Urumqi Air,Boeing 737 (Medium),21:10,0:50,Nanjiao Airport,31.434739,104.749535,Diwopu Airport,43.90839256,87.48112787,0.58,48,1,0,0,1,1,1,1,1240
Mianyang,Urumqi,2844,UQ2514,Urumqi Air,Boeing 737 (Medium),21:10,0:50,Nanjiao Airport,31.434739,104.749535,Diwopu Airport,43.90839256,87.48112787,0.58,48,0,1,1,0,0,0,0,1260
Mianyang,Xiamen,1973,3U4056,Sichuan Airlines,JET,19:40,0:10,Nanjiao Airport,31.434739,104.749535,Gaoqi Airport,24.54026952,118.1389623,0.91,6,1,1,1,1,1,1,1,880
Mianyang,Xiamen,1973,CZ5342,China Southern Airlines,JET,19:40,0:10,Nanjiao Airport,31.434739,104.749535,Gaoqi Airport,24.54026952,118.1389623,0.91,6,1,1,1,1,1,1,1,830
Mianyang,Xiamen,1973,MF8440,Xiamen Airlines,JET,19:40,0:10,Nanjiao Airport,31.434739,104.749535,Gaoqi Airport,24.54026952,118.1389623,0.91,6,1,1,1,1,1,1,1,820
Mianyang,Xiamen,1973,NS8440,Hebei Airlines,JET,19:40,0:10,Nanjiao Airport,31.434739,104.749535,Gaoqi Airport,24.54026952,118.1389623,0.91,6,1,1,1,1,1,1,1,890
Mianyang,Xining,1100,3U8717,Sichuan Airlines,Airbus A320 (Medium),10:25,11:50,Nanjiao Airport,31.434739,104.749535,Caojiapu Airport,36.5309791,102.046965,0.75,34,0,1,0,1,0,1,0,770
Mianyang,Zhengzhou,999,8L9560,Lucky Air,Other Aircraft Types,16:50,18:30,Nanjiao Airport,31.434739,104.749535,Xinzheng Airport,34.53146214,113.8526054,0.79,35,1,1,1,1,1,1,1,640
Mudanjiang,Beijing,1439,CN7104,Grand China Air,Boeing 737 (Medium),10:20,12:40,Hailang Airport,44.54429655,129.5850045,Capital Airport,40.06248537,116.5992671,0.97,12,0,0,1,0,1,0,1,1030
Mudanjiang,Beijing,1439,HU7104,Hainan Airlines,Boeing 737 (Medium),10:20,12:40,Hailang Airport,44.54429655,129.5850045,Capital Airport,40.06248537,116.5992671,0.97,12,0,0,1,0,1,0,1,1020
Mudanjiang,Beijing,1439,HX1104,Hong Kong Airlines,Boeing 737 (Medium),10:20,12:40,Hailang Airport,44.54429655,129.5850045,Capital Airport,40.06248537,116.5992671,0.97,12,0,0,1,0,1,0,1,870
Mudanjiang,Beijing,1439,CN7104,Grand China Air,Boeing 737 (Medium),10:25,12:45,Hailang Airport,44.54429655,129.5850045,Capital Airport,40.06248537,116.5992671,0.97,12,0,0,0,0,0,1,0,930
Mudanjiang,Beijing,1439,HU7104,Hainan Airlines,Boeing 737 (Medium),10:25,12:45,Hailang Airport,44.54429655,129.5850045,Capital Airport,40.06248537,116.5992671,0.97,12,0,0,0,0,0,1,0,890
Mudanjiang,Beijing,1439,HX1104,Hong Kong Airlines,Boeing 737 (Medium),10:25,12:45,Hailang Airport,44.54429655,129.5850045,Capital Airport,40.06248537,116.5992671,0.97,12,0,0,0,0,0,1,0,970
Mudanjiang,Beijing,1439,CN7104,Grand China Air,Boeing 737 (Medium),10:45,13:10,Hailang Airport,44.54429655,129.5850045,Capital Airport,40.06248537,116.5992671,0.97,12,1,1,0,1,0,0,0,930
Mudanjiang,Beijing,1439,HU7104,Hainan Airlines,Boeing 737 (Medium),10:45,13:10,Hailang Airport,44.54429655,129.5850045,Capital Airport,40.06248537,116.5992671,0.97,12,1,1,0,1,0,0,0,890
Mudanjiang,Beijing,1439,HX1104,Hong Kong Airlines,Boeing 737 (Medium),10:45,13:10,Hailang Airport,44.54429655,129.5850045,Capital Airport,40.06248537,116.5992671,0.97,12,1,1,0,1,0,0,0,880
Mudanjiang,Dalian,978,SC4742,Shandong Airlines,Boeing 737 (Medium),11:20,13:05,Hailang Airport,44.54429655,129.5850045,Zhoushuizi Airport,38.96824596,121.5501575,0.97,0,1,1,1,1,1,1,1,690
Mudanjiang,Dalian,978,CZ6834,China Southern Airlines,Airbus A320 (Medium),15:25,17:15,Hailang Airport,44.54429655,129.5850045,Zhoushuizi Airport,38.96824596,121.5501575,0.94,10,1,0,1,0,1,0,1,720
Mudanjiang,Guangzhou,3357,CZ3614,China Southern Airlines,Airbus A320 (Medium),16:30,23:35,Hailang Airport,44.54429655,129.5850045,Baiyun Airport,23.19093714,113.2728721,0.9,8,1,0,0,1,0,1,0,2130
Mudanjiang,Qingdao,1303,SC4742,Shandong Airlines,Boeing 737 (Medium),11:20,15:20,Hailang Airport,44.54429655,129.5850045,Liuting Airport,36.2721234,120.3938044,0.83,19,1,1,1,1,1,1,1,870
Mudanjiang,Shanghai,2003,MU5526,China Eastern Airlines,Airbus A320 (Medium),14:20,18:35,Hailang Airport,44.54429655,129.5850045,Hongqiao Airport,31.20016713,121.3555547,0.31,45,1,0,1,0,1,0,0,1210
Mudanjiang,Shanghai,2003,CZ3614,China Southern Airlines,Airbus A320 (Medium),16:30,19:40,Hailang Airport,44.54429655,129.5850045,Pudong Airport,31.1553416,121.8104999,0.9,6,1,0,0,1,0,1,0,1350
Mudanjiang,Shenzhen,3371,CZ6834,China Southern Airlines,Airbus A320 (Medium),15:25,22:05,Hailang Airport,44.54429655,129.5850045,Bao'an Airport,22.64648838,113.8368339,0.98,6,1,0,1,0,1,0,1,2270
Mudanjiang,Yantai,1239,MU5526,China Eastern Airlines,Airbus A320 (Medium),14:20,15:55,Hailang Airport,44.54429655,129.5850045,Penglai International Airport,37.66116041,120.8626943,0.54,35,1,0,1,0,1,0,0,900
Meixian,Beijing,1745,JD5596,Beijing Capital Airlines,Airbus A319 (Medium),20:50,23:55,Meixian Airport,24.36478244,116.1710273,Capital Airport,40.06248537,116.5992671,0.45,32,1,0,1,0,1,0,0,790
Meixian,Dalian,1699,CZ6480,China Southern Airlines,Airbus A319 (Medium),15:35,20:20,Meixian Airport,24.36478244,116.1710273,Zhoushuizi Airport,38.96824596,121.5501575,0.79,12,0,0,0,1,0,0,1,1020
Meixian,Guangzhou,330,CZ3340,China Southern Airlines,Embraer ERJ-190 (Medium),10:45,11:50,Meixian Airport,24.36478244,116.1710273,Baiyun Airport,23.19093714,113.2728721,0.99,0,1,1,1,1,1,1,1,260
Meixian,Guangzhou,330,CZ3334,China Southern Airlines,Embraer ERJ-190 (Medium),18:15,19:20,Meixian Airport,24.36478244,116.1710273,Baiyun Airport,23.19093714,113.2728721,0.98,0,1,1,1,1,1,1,1,290
Meixian,Guangzhou,330,CZ3338,China Southern Airlines,Embraer ERJ-190 (Medium),22:40,23:45,Meixian Airport,24.36478244,116.1710273,Baiyun Airport,23.19093714,113.2728721,0.99,0,1,1,1,1,1,1,1,210
Meixian,Haikou,900,JD5595,Beijing Capital Airlines,Airbus A319 (Medium),11:05,12:50,Meixian Airport,24.36478244,116.1710273,Meilan Airport,19.94518993,110.4673336,0.9,7,1,0,1,0,1,0,0,670
Meixian,Haikou,900,GS6588,Tianjin Airlines,Embraer ERJ-190 (Medium),16:15,18:00,Meixian Airport,24.36478244,116.1710273,Meilan Airport,19.94518993,110.4673336,0.81,15,0,1,0,1,0,1,0,670
Meixian,Hangzhou,778,CZ6480,China Southern Airlines,Airbus A319 (Medium),15:35,17:05,Meixian Airport,24.36478244,116.1710273,Xiaoshan Airport,30.24722389,120.4414091,0.68,19,0,0,0,1,0,0,1,570
Meixian,Nanning,836,GX8840,Beibu Gulf Airlines,Embraer ERJ-190 (Medium),11:30,14:40,Meixian Airport,24.36478244,116.1710273,Wuxu Airport,22.61529456,108.1783067,0.84,18,1,0,1,0,1,0,1,650
Meixian,Shanghai,937,GS6587,Tianjin Airlines,Embraer ERJ-190 (Medium),10:05,12:00,Meixian Airport,24.36478244,116.1710273,Pudong Airport,31.1553416,121.8104999,0.63,43,0,1,0,1,0,1,0,670
Meixian,Tianjin,1642,GS7842,Tianjin Airlines,Embraer ERJ (Small),15:30,20:15,Meixian Airport,24.36478244,116.1710273,Binhai Airport,39.13701,117.368077,0.71,27,0,1,0,1,0,1,0,1160
Meixian,Zhengzhou,1149,GS7842,Tianjin Airlines,Embraer ERJ (Small),15:30,17:55,Meixian Airport,24.36478244,116.1710273,Xinzheng Airport,34.53146214,113.8526054,0.69,29,0,1,0,1,0,1,0,820
Meixian,Zhuhai,500,GX8840,Beibu Gulf Airlines,Embraer ERJ-190 (Medium),11:30,12:40,Meixian Airport,24.36478244,116.1710273,Jinwan Airport,22.04721493,113.4175899,0.92,6,1,0,1,0,1,0,1,400
Mohe,Harbin,954,JR1568,Joy Air,Xian MA60 (Small),12:15,15:20,Mohe Airport,52.93209113,122.4334305,Taiping Airport,45.62907772,126.2496215,0.95,0,1,1,1,1,1,1,1,660
Mohe,Harbin,954,JR1566,Joy Air,Xian MA60 (Small),15:45,19:20,Mohe Airport,52.93209113,122.4334305,Taiping Airport,45.62907772,126.2496215,0.95,8,1,1,1,1,1,1,1,710
Mohe,Heihe,455,JR1566,Joy Air,Xian MA60 (Small),15:45,17:05,Mohe Airport,52.93209113,122.4334305,Heihe Airport,50.18595764,127.3266654,0.95,10,1,1,1,1,1,1,1,340
Mohe,Jiagedaqi,310,JR1568,Joy Air,Xian MA60 (Small),12:15,13:10,Mohe Airport,52.93209113,122.4334305,Mohe Airport,50.37875143,124.129705,0.95,0,1,1,1,1,1,1,1,240
Nanchang,Beihai,1058,BK2833,Okay Airways,Boeing 737 (Medium),11:30,13:10,Changbei Airport,28.86218836,115.9200004,Fucheng Airport,21.54417389,109.2983955,0.33,50,0,1,0,1,0,1,0,760
Nanchang,Beijing,1398,CA1582,Air China,Boeing 737 (Medium),7:55,10:15,Changbei Airport,28.86218836,115.9200004,Capital Airport,40.06248537,116.5992671,0.87,13,1,1,1,1,1,1,1,700
Nanchang,Beijing,1398,MU5173,China Eastern Airlines,Airbus A320 (Medium),8:00,10:20,Changbei Airport,28.86218836,115.9200004,Capital Airport,40.06248537,116.5992671,0.94,7,1,1,1,1,1,1,0,690
Nanchang,Beijing,1398,MU5173,China Eastern Airlines,Airbus A320 (Medium),8:00,10:30,Changbei Airport,28.86218836,115.9200004,Capital Airport,40.06248537,116.5992671,0.94,7,0,0,0,0,0,0,1,600
Nanchang,Beijing,1398,CA1574,Air China,Boeing 737 (Medium),10:50,13:15,Changbei Airport,28.86218836,115.9200004,Capital Airport,40.06248537,116.5992671,0.93,13,1,1,1,1,1,1,0,1000
Nanchang,Beijing,1398,ZH1574,Shenzhen Airlines,Boeing 737 (Medium),10:50,13:15,Changbei Airport,28.86218836,115.9200004,Capital Airport,40.06248537,116.5992671,0.93,13,1,1,1,1,1,1,0,930
Nanchang,Beijing,1398,CZ9299,China Southern Airlines,JET,15:00,17:25,Changbei Airport,28.86218836,115.9200004,Capital Airport,40.06248537,116.5992671,0.82,12,1,1,1,1,1,1,1,870
Nanchang,Beijing,1398,MU5187,China Eastern Airlines,JET,15:00,17:25,Changbei Airport,28.86218836,115.9200004,Capital Airport,40.06248537,116.5992671,0.82,12,1,1,1,1,1,1,1,980
Nanchang,Beijing,1398,CA1512,Air China,JET,15:10,17:35,Changbei Airport,28.86218836,115.9200004,Capital Airport,40.06248537,116.5992671,0.81,13,1,1,1,1,1,1,1,970
Nanchang,Beijing,1398,ZH1512,Shenzhen Airlines,JET,15:10,17:35,Changbei Airport,28.86218836,115.9200004,Capital Airport,40.06248537,116.5992671,0.81,13,1,1,1,1,1,1,1,860
Nanchang,Beijing,1398,CZ9291,China Southern Airlines,Airbus A320 (Medium),19:25,21:45,Changbei Airport,28.86218836,115.9200004,Capital Airport,40.06248537,116.5992671,0.93,0,0,0,0,0,0,0,1,700
Nanchang,Beijing,1398,MU5175,China Eastern Airlines,Airbus A320 (Medium),19:25,21:45,Changbei Airport,28.86218836,115.9200004,Capital Airport,40.06248537,116.5992671,0.93,0,0,0,0,0,0,0,1,700
Nanchang,Beijing,1398,MU5140,China Eastern Airlines,Airbus A321 (Medium),19:25,22:00,Changbei Airport,28.86218836,115.9200004,Capital Airport,40.06248537,116.5992671,1.0,0,0,0,0,0,1,0,0,610
Nanchang,Beijing,1398,MU5175,China Eastern Airlines,Airbus A320 (Medium),19:50,22:15,Changbei Airport,28.86218836,115.9200004,Capital Airport,40.06248537,116.5992671,0.93,0,1,0,0,0,1,0,0,680
Nanchang,Changchun,2077,CZ3989,China Southern Airlines,Airbus A320 (Medium),13:30,16:25,Changbei Airport,28.86218836,115.9200004,Longjia Airport,44.000324,125.70324,0.88,17,0,1,1,1,1,1,1,1230
Nanchang,Changchun,2077,CZ3989,China Southern Airlines,Airbus A320 (Medium),13:30,16:25,Changbei Airport,28.86218836,115.9200004,Longjia Airport,44.000324,125.70324,0.88,17,1,0,0,0,0,0,0,1300
Nanchang,Changchun,2077,MF1771,Xiamen Airlines,Airbus A320 (Medium),13:30,16:25,Changbei Airport,28.86218836,115.9200004,Longjia Airport,44.000324,125.70324,0.88,17,1,0,0,0,1,0,0,1230
Nanchang,Chengdu,1240,ZH9772,Shenzhen Airlines,Boeing 737 (Medium),14:20,16:55,Changbei Airport,28.86218836,115.9200004,Shuangliu Airport,30.58461845,103.9652352,0.89,21,0,0,0,0,1,0,0,840
Nanchang,Chengdu,1240,ZH9772,Shenzhen Airlines,Boeing 737 (Medium),14:30,17:10,Changbei Airport,28.86218836,115.9200004,Shuangliu Airport,30.58461845,103.9652352,0.89,21,1,1,0,1,0,1,1,820
Nanchang,Chengdu,1240,ZH9772,Shenzhen Airlines,Boeing 737 (Medium),17:20,20:00,Changbei Airport,28.86218836,115.9200004,Shuangliu Airport,30.58461845,103.9652352,0.89,21,0,0,1,0,0,0,0,870
Nanchang,Chengdu,1240,3U5080,Sichuan Airlines,Airbus A319 (Medium),20:45,23:10,Changbei Airport,28.86218836,115.9200004,Shuangliu Airport,30.58461845,103.9652352,0.52,34,1,0,0,1,0,1,0,590
Nanchang,Chengdu,1240,MU5374,China Eastern Airlines,Airbus A319 (Medium),20:45,23:10,Changbei Airport,28.86218836,115.9200004,Shuangliu Airport,30.58461845,103.9652352,0.52,34,1,0,0,1,0,1,0,560
Nanchang,Chengdu,1240,MU5374,China Eastern Airlines,Airbus A319 (Medium),21:25,23:55,Changbei Airport,28.86218836,115.9200004,Shuangliu Airport,30.58461845,103.9652352,0.52,34,0,0,1,0,0,0,0,620
Nanchang,Chengdu,1240,KY8306,Kunming Airlines,Boeing 737 (Medium),21:30,0:05,Changbei Airport,28.86218836,115.9200004,Shuangliu Airport,30.58461845,103.9652352,0.69,19,1,1,1,1,1,1,1,540
Nanchang,Chengdu,1240,3U5080,Sichuan Airlines,Airbus A319 (Medium),21:40,0:10,Changbei Airport,28.86218836,115.9200004,Shuangliu Airport,30.58461845,103.9652352,0.52,34,0,1,0,0,1,0,0,550
Nanchang,Chengdu,1240,MU5374,China Eastern Airlines,Airbus A319 (Medium),21:40,0:10,Changbei Airport,28.86218836,115.9200004,Shuangliu Airport,30.58461845,103.9652352,0.52,34,0,1,0,0,1,0,0,550
Nanchang,Chongqing,970,3U4101,Sichuan Airlines,Boeing 737 (Medium),7:50,9:50,Changbei Airport,28.86218836,115.9200004,Jiangbei Airport,29.715551,106.661763,0.94,10,1,1,1,1,1,1,1,470
Nanchang,Chongqing,970,CZ5447,China Southern Airlines,Boeing 737 (Medium),7:50,9:50,Changbei Airport,28.86218836,115.9200004,Jiangbei Airport,29.715551,106.661763,0.94,10,1,1,1,1,1,1,1,470
Nanchang,Chongqing,970,MF8609,Xiamen Airlines,Boeing 737 (Medium),7:50,9:50,Changbei Airport,28.86218836,115.9200004,Jiangbei Airport,29.715551,106.661763,0.94,10,1,1,1,1,1,1,1,460
Nanchang,Chongqing,970,NS8609,Hebei Airlines,Boeing 737 (Medium),7:50,9:50,Changbei Airport,28.86218836,115.9200004,Jiangbei Airport,29.715551,106.661763,0.94,10,1,1,1,1,1,1,1,480
Nanchang,Chongqing,970,3U8960,Sichuan Airlines,JET,10:10,12:10,Changbei Airport,28.86218836,115.9200004,Jiangbei Airport,29.715551,106.661763,0.95,0,0,1,1,0,1,1,0,730
Nanchang,Chongqing,970,MF5066,Xiamen Airlines,JET,10:10,12:10,Changbei Airport,28.86218836,115.9200004,Jiangbei Airport,29.715551,106.661763,0.95,0,0,1,1,0,1,1,0,680
Nanchang,Chongqing,970,ZH9775,Shenzhen Airlines,Boeing 737 (Medium),16:50,19:00,Changbei Airport,28.86218836,115.9200004,Jiangbei Airport,29.715551,106.661763,0.87,18,1,1,1,1,1,1,1,690
Nanchang,Ganzhou,367,GX8896,Beibu Gulf Airlines,Embraer ERJ-190 (Medium),13:20,14:20,Changbei Airport,28.86218836,115.9200004,Huangjin Airport,25.85146978,114.7901984,0.91,11,1,1,1,1,1,1,1,280
Nanchang,Guangzhou,665,CZ3540,China Southern Airlines,Embraer ERJ-190 (Medium),9:25,10:55,Changbei Airport,28.86218836,115.9200004,Baiyun Airport,23.19093714,113.2728721,0.94,8,0,1,0,0,1,1,1,440
Nanchang,Guangzhou,665,CZ3540,China Southern Airlines,Embraer ERJ-190 (Medium),9:40,11:15,Changbei Airport,28.86218836,115.9200004,Baiyun Airport,23.19093714,113.2728721,0.94,8,1,0,1,1,0,0,0,500
Nanchang,Guangzhou,665,ZH9992,Shenzhen Airlines,Airbus A320 (Medium),16:35,18:20,Changbei Airport,28.86218836,115.9200004,Baiyun Airport,23.19093714,113.2728721,0.91,11,1,1,1,1,1,1,1,490
Nanchang,Guangzhou,665,MU5231,China Eastern Airlines,Airbus A320 (Medium),21:20,23:00,Changbei Airport,28.86218836,115.9200004,Baiyun Airport,23.19093714,113.2728721,0.9,6,1,1,1,1,1,1,0,320
Nanchang,Guangzhou,665,CZ9327,China Southern Airlines,Airbus A320 (Medium),21:20,23:05,Changbei Airport,28.86218836,115.9200004,Baiyun Airport,23.19093714,113.2728721,0.9,6,0,0,0,0,0,0,1,330
Nanchang,Guangzhou,665,MU5231,China Eastern Airlines,Airbus A320 (Medium),21:20,23:05,Changbei Airport,28.86218836,115.9200004,Baiyun Airport,23.19093714,113.2728721,0.9,6,0,0,0,0,0,0,1,330
Nanchang,Guangzhou,665,CZ3546,China Southern Airlines,JET,22:30,0:05,Changbei Airport,28.86218836,115.9200004,Baiyun Airport,23.19093714,113.2728721,0.81,11,1,1,0,0,1,0,1,350
Nanchang,Guilin,820,GS7809,Tianjin Airlines,JET,11:30,13:20,Changbei Airport,28.86218836,115.9200004,Liangjiang Airport,25.22101289,110.0583873,0.78,21,0,0,0,0,1,0,1,580
Nanchang,Guiyang,928,MU2755,China Eastern Airlines,Airbus A319 (Medium),9:30,11:25,Changbei Airport,28.86218836,115.9200004,Longdongbao Airport,26.54688851,106.8048428,0.92,6,1,1,1,1,1,1,1,670
Nanchang,Harbin,2264,HU7351,Hainan Airlines,Boeing 737 (Medium),11:35,15:15,Changbei Airport,28.86218836,115.9200004,Taiping Airport,45.62907772,126.2496215,0.96,13,1,0,1,0,1,0,1,1330
Nanchang,Harbin,2264,ZH9752,Shenzhen Airlines,Boeing 737 (Medium),19:25,22:55,Changbei Airport,28.86218836,115.9200004,Taiping Airport,45.62907772,126.2496215,0.4,36,1,1,1,1,1,1,1,1020
Nanchang,Haikou,1204,GX8896,Beibu Gulf Airlines,Embraer ERJ-190 (Medium),13:20,16:40,Changbei Airport,28.86218836,115.9200004,Meilan Airport,19.94518993,110.4673336,0.93,9,1,1,1,1,1,1,1,830
Nanchang,Haikou,1204,ZH9751,Shenzhen Airlines,Boeing 737 (Medium),13:35,15:45,Changbei Airport,28.86218836,115.9200004,Meilan Airport,19.94518993,110.4673336,0.8,17,1,1,1,1,1,1,1,850
Nanchang,Haikou,1204,JD5243,Beijing Capital Airlines,Airbus A320 (Medium),15:00,17:20,Changbei Airport,28.86218836,115.9200004,Meilan Airport,19.94518993,110.4673336,0.88,25,1,0,1,0,1,0,1,770
Nanchang,Haikou,1204,HU7798,Hainan Airlines,Boeing 737 (Medium),16:05,18:15,Changbei Airport,28.86218836,115.9200004,Meilan Airport,19.94518993,110.4673336,0.56,49,0,1,0,1,0,1,0,820
Nanchang,Haikou,1204,HU7224,Hainan Airlines,Boeing 737 (Medium),21:00,23:10,Changbei Airport,28.86218836,115.9200004,Meilan Airport,19.94518993,110.4673336,0.88,16,0,0,1,0,0,0,1,600
Nanchang,Haikou,1204,JD5324,Beijing Capital Airlines,Airbus A321 (Medium),21:30,23:50,Changbei Airport,28.86218836,115.9200004,Meilan Airport,19.94518993,110.4673336,0.84,12,0,0,0,0,1,0,0,570
Nanchang,Haikou,1204,HU7224,Hainan Airlines,Boeing 737 (Medium),21:55,0:05,Changbei Airport,28.86218836,115.9200004,Meilan Airport,19.94518993,110.4673336,0.88,16,0,0,0,0,1,0,0,620
